0783228503,0790731436,0.0481602038978
0783228503,1573306932,0.0754798995395
0783228503,6303998534,0.0429944084378
0783228503,B00000031G,0.0318422952721
0783228503,B000000615,0.0971615321961
0783228503,B0000009A0,0.0335269451732
0783228503,B0000009MZ,0.0978676281715
0783228503,B0000009V0,0.112840330158
0783228503,B0000009TN,0.0910698984973
0783228503,B000000ELX,0.124058860791
B000001F9A,B000001FAW,0.182164954831
0783228503,B000000H4S,0.0174325367036
B000002ARY,B000002AZY,0.0487044342979
0783228503,B000000HJ3,0.0720448754987
B000001F9A,B000001FDI,0.409880911981
0783228503,B000000HXD,0.115184188951
B000002ARY,B000002BFQ,0.100346994541
B000001F9A,B000001FPE,0.143269900168
0783228503,B000000LXB,0.0791748778374
B000002ARY,B000002BQX,0.248771741654
0783228503,B000000M0S,0.0500832754949
B000001F9A,B000001G8Q,0.362185140303
0783228503,B000000NGZ,0.0614516756506
B000002ARY,B000002BSX,0.0209201673144
B000001F9A,B000001GB0,0.148941524942
0783228503,B000000OAZ,0.0587132323334
B000002NZ9,B000002O56,0.213297741843
B000002ARY,B000002C3C,0.167085813929
B000001F9A,B000001GPY,0.253226255611
0783228503,B000000OA6,0.106064539728
0783228503,B000000OTA,0.0793131266059
B000002ARY,B000002GNM,0.0893521699116
B000002NZ9,B000002O5U,0.333312825531
0783228503,B000000P7B,0.0782292310744
0783228503,B000000QG8,0.141603086578
B000001F9A,B000001GQQ,0.183522959352
B000002ARY,B000002GXC,0.200813740692
B000002NZ9,B000002O1U,0.310040554969
0783228503,B000000V1I,0.0872036996078
B000001F9A,B000001I0K,0.246745362459
B000002NZ9,B000002OMU,0.150403533081
B000002ARY,B000002GQH,0.0999950689895
0783228503,B000000VHF,0.111311134311
B000001F9A,B000001TVD,0.049499094129
0783228503,B00000106S,0.0705645761415
B000002ARY,B000002GWE,0.135636803122
B000002NZ9,B000002PH5,0.149011713169
0783228503,B00000112Y,0.0532740569732
B000001F9A,B000001TV9,0.194868066518
B000002NZ9,B000002QLP,0.342257790197
0783228503,B0000014DC,0.111768808896
B000002ARY,B000002H7E,0.0426041544283
0783228503,B000001BZQ,0.0432220965118
B000002NZ9,B000002R3A,0.162222215775
B0000035EX,B0000036TL,0.0578569394109
B000001F9A,B000001ZWT,0.194109389413
B000002ARY,B000002I4S,0.10111648712
0783228503,B000001DZ8,0.0389212729008
B000002ARY,B000002I60,0.0312058546593
B000001F9A,B0000020CZ,0.104967682371
B0000035EX,B000003B1L,0.0444249924991
B000002NZ9,B000002RV3,0.299132940881
0783228503,B000001E3H,0.0644349421679
B000001F9A,B0000024IB,0.261030187686
B000002NZ9,B000002S5H,0.382524603392
B000002ARY,B000002I7P,0.173601067089
0783228503,B000001EID,0.0873867818936
0783228503,B000001F9A,0.135080271199
B000002NZ9,B000002SDZ,0.210132563266
B000002ARY,B000002IPM,0.0847987134313
0783228503,B000001FAW,0.0719413944589
B0000035EX,B000003BHI,0.167443011969
B000001F9A,B0000024J0,0.11664991697
B000002NZ9,B000002SJL,0.21509460338
0783228503,B000001FDI,0.104575827918
B000002ARY,B000002J6E,0.0663501539708
B000001F9A,B0000024WJ,0.312565910665
0783228503,B000001FPE,0.0444803337944
B000002NZ9,B000002SNJ,0.0644771857015
B000002ARY,B000002JEV,0.197193867423
0783228503,B000001G8Q,0.101425524014
B0000035EX,B000003BU3,0.0897471099472
B000002NZ9,B000002TUJ,0.4972139261
0783228503,B000001GB0,0.0589782340575
B000002ARY,B000002JU1,0.0650120396008
B000001F9A,B0000024SD,0.293119678172
B0000035EX,B000003CZE,0.180600669487
0783228503,B000001GPY,0.0732743019146
B000002NZ9,B000002U23,0.344905360988
B000002ARY,B000002JSF,0.225237087317
B000001F9A,B000002585,0.375222653925
0783228503,B000001GQQ,0.0709866912751
B000002NZ9,B000002UAL,0.398086291201
B000002ARY,B000002KDX,0.106620585174
0783228503,B000001I0K,0.0781386980212
B0000061RB,B0000067IO,0.116964634083
B000001F9A,B00000259T,0.0437745196417
B0000035EX,B000003F8J,0.0931647656574
0783228503,B000001TVD,0.0289811501405
B000002NZ9,B000002UTX,0.127638240152
B000002ARY,B000002KOG,0.0729606832682
B0000061RB,B0000069D5,0.224681489242
B0000061RB,B000006P8C,0.0276024925359
B000001F9A,B0000025HK,0.15491793488
B0000061RB,B000006SUK,0.0687885892657
B000002ARY,B000002KMP,0.0816490277039
B0000035EX,B000003GAX,0.111540938992
B0000061RB,B000006XU2,0.0263015126643
B00003XB8K,B000040JFG,0.257138957106
B000001F9A,B0000025JS,0.154684984013
0783228503,B000001TV9,0.070912204984
B0000061RB,B0000073RQ,0.170605664177
B00000DI10,B00000DP08,0.115107854976
B000002NZ9,B000002UTD,0.179474789576
B0000061RB,B000007N63,0.0588312200177
B000002ARY,B000002L16,0.204781153389
0783228503,B000001ZWT,0.0757446726083
B000001F9A,B0000025K6,0.20262492801
B00003XB8K,B000040OC4,0.147634764332
B0000061RB,B000007QF0,0.0562427607965
0783228503,B0000020CZ,0.0486688168957
B0000061RB,B000007V4C,0.101101193396
B000002ARY,B000002LAB,0.0242037681225
B0000061RB,B000007VCM,0.238838762553
0783228503,B0000024IB,0.0775389390022
B0000035EX,B000003N69,0.160547192332
B0000061RB,B000008DDE,0.0830865929262
B000002NZ9,B000002V29,0.0993993833422
B00000DI10,B00000DR4K,0.091445888465
B000001F9A,B0000025RN,0.301803243036
B00003XB8K,B000046PUF,0.188448947165
B0000061RB,B000008DQG,0.192962972982
0783228503,B0000024J0,0.0380760129909
B0000061RB,B000008DOB,0.216895454447
B0000035EX,B000003N58,0.0892315851396
B000001F9A,B0000025RI,0.215993984556
B00003XB8K,B0000479AV,0.287203063566
B000002ARY,B000002L8N,0.0898040128993
B000002NZ9,B000002V1F,0.258141405803
B0000061RB,B000008E9R,0.0663081316962
0783228503,B0000024WJ,0.0888094447348
B0000035EX,B000003RJN,0.165323215475
B00000DI10,B00000DRAB,0.125019597059
B000001F9A,B0000025VL,0.359624260522
B000002ARY,B000002L68,0.0585929129337
0783228503,B0000024SD,0.0808673183686
B0000061RB,B000008K23,0.0634930926923
B00003XB8K,B00004C4QA,0.250772482165
B0000061RB,B000008KAO,0.109974558966
B000002NZ9,B000002VA7,0.0829611731488
0783228503,B000002585,0.102366638595
B0000061RB,B000008M41,0.136713832613
B00003XB8K,B00004GJVN,0.324016305481
B000002ARY,B000002LD0,0.0416760933864
0783228503,B00000259T,0.0219432416708
B0000061RB,B000008RYQ,0.0670325946957
B00000DI10,B00000DRE4,0.0889501463602
B0000061RB,B000009QN9,0.0790678072781
B0000035EX,B000003RXC,0.11203172146
0783228503,B0000025HK,0.0694529329951
B0000061RB,B00000AEDU,0.0885739590066
B000001F9A,B0000027G5,0.148617226098
B00003XB8K,B00004S3A1,0.212340543732
B000002NZ9,B000002VGR,0.121600144092
B00000DI10,B00000F1UF,0.123741472558
B0000061RB,B00000AEF9,0.0607589012019
0783228503,B0000025JS,0.0510800997213
B0000061RB,B00000AFIW,0.117177137155
B000002ARY,B000002LN4,0.130387620758
B000001F9A,B0000027AJ,0.266945983147
0783228503,B0000025K6,0.083069045912
B0000061RB,B00000BKJ9,0.0404545256144
B00003XB8K,B00004S780,0.315948160841
B0000061RB,B00000C2GF,0.112125314921
0783228503,B0000025RN,0.0834405412862
B0000061RB,B00000DBTO,0.102122554915
B00000DI10,B00000FYH0,0.103765435172
B000002ARY,B000002LOE,0.174906947534
B000002NZ9,B000002W2I,0.186594939334
B0000061RB,B00000DBTM,0.102267503538
0783228503,B0000025RI,0.0855837454412
B0000061RB,B00000DCHH,0.0748610507226
0783228503,B0000025VL,0.111793286668
B00000DI10,B00000G69U,0.0742659629922
B00003XB8K,B00004SPMV,0.238276223162
B0000061RB,B00000DF6K,0.115728660761
B000001F9A,B0000028TG,0.414408860655
B000002NZ9,B000002VU7,0.319140121704
B0000035EX,B000003TAR,0.225283284553
B0000061RB,B00000DFO4,0.095448061794
0783228503,B0000027G5,0.05370419886
B0000061RB,B00000DG1T,0.0657391269167
B000002ARY,B000002N11,0.0851045492612
B00003XB8K,B00004STPF,0.199365994165
B0000061RB,B00000DI10,0.169164281137
B00000DI10,B00000I0TB,0.0985625174506
B000001F9A,B0000029D9,0.408853079754
B000002NZ9,B000002W6A,0.179852200113
0783228503,B0000027AJ,0.0628649631354
B0000035EX,B000003TSM,0.0907312519382
B0000061RB,B00000DP08,0.107441285781
B00003XB8K,B00004SVKF,0.196419327374
B0000061RB,B00000DR4K,0.0700008676209
B000001F9A,B000002AF2,0.404288404985
B0000061RB,B00000DRAB,0.15572217843
B000002ARY,B000002O05,0.0475959245496
B0000061RB,B00000DRE4,0.061884418481
B000002NZ9,B000002WPP,0.203533980559
B00000DI10,B00000I55U,0.144678169348
0783228503,B0000028TG,0.114418863612
B0000061RB,B00000F1UF,0.0820898286125
B0000035EX,B000003YTK,0.076437779222
B00003XB8K,B00004TAID,0.183836385995
B0000061RB,B00000FYH0,0.0688894580609
B000002ARY,B000002NZ9,0.210450055345
B000002NZ9,B000002ZUK,0.154638748447
B000001F9A,B000002ALW,0.224975031616
B00000DI10,B00000IJGG,0.130738932125
0783228503,B0000029D9,0.114035258694
B0000061RB,B00000G69U,0.118514350384
B0000035EX,B00000410F,0.112468361978
B00003XB8K,B00004TAXE,0.323314045896
B0000061RB,B00000I0TB,0.0926295906018
B000002ARY,B000002O56,0.125629118289
0783228503,B000002AF2,0.107191557458
B0000061RB,B00000I55U,0.0910325669352
B000001F9A,B000002ARY,0.221463679614
0783228503,B000002ALW,0.0636431860831
B0000061RB,B00000IJGG,0.114547286718
B000002NZ9,B0000032UI,0.258946916108
B00000DI10,B00000IMFL,0.080615279626
B0000061RB,B00000IMFL,0.0463085507067
B00003XB8K,B00004TFCO,0.244611730242
B000002ARY,B000002O5U,0.203473013045
0783228503,B000002ARY,0.0716319558522
B0000061RB,B00000J9FT,0.0981954213888
B0000061RB,B00000JCDD,0.146435719381
0783228503,B000002AZY,0.0137868170947
B000001F9A,B000002AZY,0.0600953303411
B000002ARY,B000002O1U,0.15656646152
B0000035EX,B0000041JX,0.113733586603
B0000061RB,B00000JKEW,0.0967038135744
B00000DI10,B00000J9FT,0.129344371655
0783228503,B000002BFQ,0.0557048850838
B0000061RB,B00000JRM7,0.0776889691294
B00003XB8K,B00004TGT4,0.208975623487
B0000061RB,B00000JWP7,0.198453676112
B000001F9A,B000002BFQ,0.188507692398
B000002NZ9,B00000337G,0.203762483617
0783228503,B000002BQX,0.0964261823758
B00000DI10,B00000JCDD,0.153658544994
B00003XB8K,B00004TJF1,0.210006302361
0783228503,B000002BSX,0.027756170264
B0000061RB,B00000JZ1G,0.0933258172126
B000002NZ9,B0000033OZ,0.140520523695
B000002ARY,B000002OMU,0.0832246682455
0783228503,B000002C3C,0.10041982934
B0000061RB,B00000K3W3,0.136053032012
B0000061RB,B00001ZST8,0.106800505674
0783228503,B000002GNM,0.0795703095645
B000001F9A,B000002BQX,0.348598320387
B00003XB8K,B00004U01E,0.128896554323
B00000DI10,B00000JKEW,0.113530715575
B0000061RB,B000024XFX,0.120005290599
B000002ARY,B000002PH5,0.0839051317035
B0000035EX,B0000041QG,0.0522033832953
B0000061RB,B000025RX4,0.248782416326
0783228503,B000002GXC,0.112205562776
B000002NZ9,B000003420,0.0158633078977
B0000061RB,B000025WPI,0.0543176057564
B000001F9A,B000002BSX,0.0490668003067
B00003XB8K,B00004U14O,0.225672719339
0783228503,B000002GQH,0.101367536595
B00000DI10,B00000JRM7,0.100862432517
B0000061RB,B000025XE5,0.123712585596
B000002ARY,B000002QLP,0.181643524721
0783228503,B000002GWE,0.0727511615456
B000002NZ9,B00000343O,0.211818815527
0783228503,B000002H7E,0.0392352719952
B0000035EX,B0000041Q5,0.00546012414783
B000001F9A,B000002C3C,0.367511107952
B00003XB8K,B00004UB8F,0.28344497212
B000002ARY,B000002R3A,0.0978536435213
B0000061RB,B00002EPP9,0.0960720943473
0783228503,B000002I4S,0.0224849244193
B0000061RB,B00002MYXE,0.056107275558
B00003XB8K,B00004W51V,0.19036977358
B00000DI10,B00000JWP7,0.123250779023
B000001F9A,B000002GNM,0.174561124056
0783228503,B000002I60,0.0293600083192
B0000061RB,B00002MZ4Z,0.128800234531
B000002ARY,B000002RV3,0.19351200948
0783228503,B000002I7P,0.102002828816
B0000035EX,B00000427H,0.133580922043
B000002NZ9,B0000035EX,0.181275049398
B0000061RB,B00002R0K6,0.138690583134
0783228503,B000002IPM,0.0816675597064
B0000061RB,B000034CYW,0.0636037775462
B00000DI10,B00000JZ1G,0.105753491374
B000002ARY,B000002S5H,0.212348030511
B00003XB8K,B00004WGIK,0.318586125552
0783228503,B000002J6E,0.0757162629775
B0000035EX,B0000046V3,0.119523985079
B000001F9A,B000002GXC,0.350473082135
B000002NZ9,B0000036TL,0.105239181431
B00003XB8K,B00004X01U,0.134242287845
0783228503,B000002JEV,0.0912075463788
B0000061RB,B0000365H9,0.0555132397678
B0000061RB,B00003NHAR,0.0739869985753
B000002ARY,B000002SDZ,0.112317593751
B0000061RB,B00003XB8K,0.130295643069
B0000035EX,B0000047Q2,0.182182436579
B00000DI10,B00000K3W3,0.0985695815021
B000059QC0,B000059QYA,0.217402373871
B0000061RB,B000040JFG,0.217261014452
B00003XB8K,B00004Y6JN,0.388728904496
B000002NZ9,B000003B1L,0.0835870439915
B000002ARY,B000002SJL,0.168209453798
B0000035EX,B0000057FJ,0.0859782246685
0783228503,B000002JU1,0.0401936088445
B000001F9A,B000002GQH,0.262041035815
0783228503,B000002JSF,0.1130009625
B00000DI10,B00001ZST8,0.137107788335
B00003XB8K,B00004Y7SF,0.333237057321
B000002NZ9,B000003BHI,0.314918290792
B000001F9A,B000002GWE,0.250438203995
B0000061RB,B000040OC4,0.0472779631794
0783228503,B000002KDX,0.0431758580623
B0000061RB,B000046PUF,0.0612390160661
B000002ARY,B000002SNJ,0.0423208946683
B00000DI10,B000024XFX,0.13665539336
0783228503,B000002KOG,0.0455568386527
B0000061RB,B0000479AV,0.050552620466
B0000035EX,B000005AXN,0.231205470784
B0000061RB,B00004C4QA,0.0819303096112
0783228503,B000002KMP,0.0679524656553
B00003XB8K,B00004YRG9,0.219623385392
B0000061RB,B00004GJVN,0.0895322114385
B000002ARY,B000002TUJ,0.303966868752
B00000DI10,B000025RX4,0.163808162909
B000002NZ9,B000003BU3,0.160687757636
B000059QC0,B00005A9NJ,0.258047678837
B0000061RB,B00004S3A1,0.0469078150838
B0000061RB,B00004S780,0.0936187889152
B000001F9A,B000002H7E,0.0753448115182
0783228503,B000002L16,0.111577914187
B00003XB8K,B00004ZBDA,0.0455110923206
B0000035EX,B000005B0O,0.076002750387
B0000061RB,B00004SPMV,0.0671973151369
B00000DI10,B000025WPI,0.103011576083
B000002NZ9,B000003CZE,0.352518584734
B0000061RB,B00004STPF,0.177840805107
B000002ARY,B000002U23,0.179348444771
B000059QC0,B00005ALLX,0.233628805931
B0000061RB,B00004SVKF,0.131125314033
B0000035EX,B000005CF1,0.114488115324
B00000DI10,B000025XE5,0.0785800922341
B0000061RB,B00004TAID,0.0716844260846
B00003XB8K,B00004ZEJ9,0.27583014542
B000059QC0,B00005AWIT,0.230123945707
B000002NZ9,B000003F8J,0.167675703455
B0000061RB,B00004TAXE,0.06023672759
B000002ARY,B000002UAL,0.212192213679
0783228503,B000002LAB,0.0135128519553
B0000061RB,B00004TFCO,0.194394179321
B000001F9A,B000002I4S,0.192459529264
B00003XB8K,B000050HVR,0.32045512126
0783228503,B000002L8N,0.0898971492915
B00000DI10,B00002EPP9,0.140352659407
B0000061RB,B00004TGT4,0.050576955965
B0000061RB,B00004TJF1,0.0792041853636
B000002ARY,B000002UTX,0.0649149877852
0783228503,B000002L68,0.0488200645007
B0000061RB,B00004U01E,0.171499789393
B000002NZ9,B000003GAX,0.192199843517
B00003XB8K,B000053ZQD,0.31484192493
B0000035EX,B000005DBN,0.0403914565288
B0000061RB,B00004U14O,0.0540423863908
B00000DI10,B00002MYXE,0.098671995589
0783228503,B000002LD0,0.047226393254
B000002ARY,B000002UTD,0.115087700184
B0000061RB,B00004UB8F,0.0790425874818
B000059QC0,B00005CF74,0.102698283769
0783228503,B000002LN4,0.117909246093
B0000061RB,B00004W51V,0.0421729570123
B00000DI10,B00002MZ4Z,0.14212020123
B000001F9A,B000002I60,0.051639855219
B000002ARY,B000002V29,0.0552219831577
B000002NZ9,B000003N69,0.315461024757
B00003XB8K,B000055XTB,0.262828676213
0783228503,B000002LOE,0.0869538080384
B000059QC0,B00005JXS6,0.0651760628862
0783228503,B000002N11,0.0877059973964
B000001F9A,B000002I7P,0.278280399316
B00003XB8K,B000058DW6,0.138407938298
B0000061RB,B00004WGIK,0.0841777822631
