0783228503,0790731436,0.471741580514
B0000061RB,B0000067IO,0.398512450642
B000002ARY,B000002AZY,0.338860581703
B00005YDXE,B000063T2M,0.328514727155
B000002NZ9,B000002O56,0.52059726781
B0000061RB,B0000069D5,0.459303013646
B000001F9A,B000001FAW,0.349782976115
B00005YDXE,B00006418A,0.42024130627
0783228503,1573306932,0.433008698428
B00005YDXE,B0000647JJ,0.37338683208
B0000061RB,B000006P8C,0.438989907414
B00000DI10,B00000DP08,0.402357173223
B00003XB8K,B000040JFG,0.364296006945
B0000035EX,B0000036TL,0.432882289951
B00005YDXE,B0000657WB,0.224937290648
B000059QC0,B000059QYA,0.369887066478
B00005YDXE,B000066AMN,0.383326210129
B0000061RB,B000006SUK,0.484325073633
B00005YDXE,B000067G5Y,0.31967398218
0783228503,6303998534,0.467159051575
B00009QGF2,B00009RDEK,0.399025164876
B00005YDXE,B000069HJL,0.414513574
B0000061RB,B000006XU2,0.433842082342
B000002ARY,B000002BFQ,0.40590047297
B000002NZ9,B000002O5U,0.462597980929
B000001F9A,B000001FDI,0.289700011826
B00005YDXE,B000069KH5,0.467202838618
B00028HOB8,B0002BO0AS,0.40185139093
B0000061RB,B0000073RQ,0.474085299319
B00005YDXE,B00006AG5N,0.376731423642
B0009I9XGK,B0009IFELS,0.53586977105
B00003XB8K,B000040OC4,0.487295322028
B00000DI10,B00000DR4K,0.40930230888
B00005YDXE,B00006HCR7,0.407763427409
0783228503,B00000031G,0.471757474296
B0000061RB,B000007N63,0.360603258114
B000059QC0,B00005A9NJ,0.455229050708
B0000035EX,B000003B1L,0.291069399891
B000ESSTK6,B000EXO9YG,0.352680838691
B00005YDXE,B00006HCS0,0.311617226646
B001S2RDOU,B001STY9UY,0.517532234362
B00005YDXE,B00006IX0R,0.42092389482
B0000061RB,B000007QF0,0.46751972009
B0052SNOQC,B0055CAI8W,0.389747863026
B00005YDXE,B00006JP29,0.188884544325
B00009QGF2,B0000A0VA4,0.379481280238
B000002ARY,B000002BQX,0.42737413279
B00005YDXE,B00006LEU9,0.433679229019
B0000061RB,B000007V4C,0.427636310507
B000002NZ9,B000002O1U,0.480733867312
0783228503,B000000615,0.386289830683
B000001F9A,B000001FPE,0.430630606869
B00005YDXE,B00006LFGA,0.347808000624
B00028HOB8,B0002JP0M2,0.415032748248
B0000061RB,B000007VCM,0.412544586665
B0009I9XGK,B0009OL7W2,0.429153385931
B00005YDXE,B00007B4E3,0.408404194122
B000059QC0,B00005ALLX,0.464859326883
B00003XB8K,B000046PUF,0.494925976393
B00000DI10,B00000DRAB,0.409600072815
B00005YDXE,B00007LTIY,0.355334611837
B0000035EX,B000003BHI,0.340330781796
